,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
5316,28450,99999,201707141020,990.00,13.00,,,,,,,,,,,,,,,,,72.00,52.00,,29.53,,,,,,,,
5317,28450,99999,201707141050,990.00,15.00,33.00,49.00,,,,,6.20,,,,,61.00,,,,,70.00,54.00,,29.56,,,,,,,,
5318,28450,99999,201707141100,181.00,21.00,35.00,,,,,,5.80,,,,,61.00,,,,,61.00,57.00,1001.70,,978.20,,,,,,,
5319,28450,99999,201707141120,200.00,18.00,,6.00,,,,,3.10,,,,,83.00,,,,,57.00,55.00,,29.59,,,,,,,,
5320,28450,99999,201707141150,220.00,15.00,,7.00,,,,,6.20,,,,,82.00,,,,,54.00,54.00,,29.62,,,,,,,,
5321,28450,99999,201707141200,208.00,12.00,19.00,,,,,,4.50,,,,,81.00,,,,8.00,54.00,53.00,1003.60,,979.80,,,,,,,
5322,28450,99999,201707141220,210.00,11.00,,5.00,,,,,6.20,,,,,81.00,,,,,54.00,54.00,,29.65,,,,,,,,
5323,28450,99999,201707141250,210.00,13.00,,7.00,,,,,6.20,,,,,,,,,,54.00,54.00,,29.65,,,,,,,,
5324,28450,99999,201707141300,202.00,12.00,17.00,,,,,,31.20,,,,,23.00,,,,,54.00,52.00,1004.50,,980.70,,,,,,,0.00
5325,28450,99999,201707141320,200.00,9.00,,9.00,,,,,6.20,,,,,81.00,,,,,54.00,54.00,,29.65,,,,,,,,
5326,28450,99999,201707141350,210.00,11.00,,16.00,,,,,6.20,,,,,81.00,,,,,54.00,52.00,,29.68,,,,,,,,
5327,28450,99999,201707141400,200.00,12.00,16.00,,,,,,28.90,,,,,81.00,,,,,54.00,51.00,1005.60,,981.70,,,,,,,0.00
5328,28450,99999,201707141420,210.00,11.00,,75.00,,,,,6.20,,,,,81.00,,,,,54.00,50.00,,29.68,,,,,,,,
5329,28450,99999,201707141450,190.00,9.00,,17.00,,,,,6.20,,,,,,,,,,54.00,52.00,,29.68,,,,,,,,
5330,28450,99999,201707141500,199.00,13.00,18.00,,,,,,31.20,,,,,23.00,,,,8.00,55.00,52.00,1005.90,,982.00,,,,,,,0.00
5331,28450,99999,201707141520,200.00,13.00,,28.00,,,,,6.20,,,,,,,,,,55.00,52.00,,29.68,,,,,,,,
5332,28450,99999,201707141550,210.00,13.00,,,,,,,6.20,,,,,,,,,,57.00,50.00,,29.68,,,,,,,,
5333,28450,99999,201707141600,203.00,10.00,15.00,,,,,,31.20,,,,,0.00,,,,,56.00,49.00,1006.10,,982.20,,,,,,,0.00
5334,28450,99999,201707141620,210.00,10.00,,,,,,,6.20,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
5335,28450,99999,201707141650,220.00,11.00,,30.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
5336,28450,99999,201707141700,226.00,7.00,,,,,,,31.20,,,,,0.00,,,,,58.00,49.00,1006.60,,982.90,,,,,,,0.00
5337,28450,99999,201707141720,990.00,7.00,,30.00,,,,,6.20,,,,,,,,,,57.00,48.00,,29.71,,,,,,,,
5338,28450,99999,201707141750,990.00,5.00,,33.00,,,,,6.20,,,,,,,,,,55.00,50.00,,29.74,,,,,,,,
5339,28450,99999,201707141800,174.00,5.00,,,,,,,31.20,,,,,0.00,,,,8.00,56.00,49.00,1007.10,,983.20,72.00,53.00,,,,,0.00
5340,28450,99999,201707141820,170.00,3.00,,,,,,,,,,,,,,,,,55.00,50.00,,29.74,,,,,,,,
5341,28450,99999,201707141850,180.00,6.00,,,,,,,,,,,,,,,,,55.00,50.00,,29.74,,,,,,,,
5342,28450,99999,201707141900,170.00,7.00,,,,,,,31.20,,,,,0.00,,,,,55.00,50.00,1007.60,,983.70,,,,,,,0.00
5343,28450,99999,201707141920,190.00,7.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.74,,,,,,,,
5344,28450,99999,201707141950,200.00,7.00,,,,,,,,,,,,,,,,,54.00,48.00,,29.74,,,,,,,,
5345,28450,99999,201707142000,178.00,6.00,,,,,,,31.20,,,,,0.00,,,,,54.00,49.00,1008.10,,984.10,,,,,,,0.00
5346,28450,99999,201707142020,180.00,5.00,,,,,,,6.20,,,,,,,,,,52.00,48.00,,29.77,,,,,,,,
5347,28450,99999,201707142050,160.00,3.00,,43.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.77,,,,,,,,
5348,28450,99999,201707142100,151.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,52.00,48.00,1008.50,,984.50,,,,,,,0.00
5349,28450,99999,201707142120,990.00,3.00,,43.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.77,,,,,,,,
5350,28450,99999,201707142150,180.00,7.00,,47.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.77,,,,,,,,
5351,28450,99999,201707142200,176.00,7.00,12.00,,,,,,31.20,,,,,0.00,,,,,52.00,47.00,1008.80,,984.70,,,,,,,0.00
5352,28450,99999,201707142220,180.00,6.00,,48.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.77,,,,,,,,
5353,28450,99999,201707142250,990.00,3.00,,49.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.77,,,,,,,,
5354,28450,99999,201707142300,155.00,5.00,,,,,,,31.20,,,,,0.00,,,,,50.00,47.00,1008.90,,984.80,,,,,,,0.00
5355,28450,99999,201707142320,150.00,5.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.77,,,,,,,,
5356,28450,99999,201707142350,140.00,5.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.77,,,,,,,,
5357,28450,99999,201707150000,127.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,49.00,46.00,1009.10,,984.80,,,,,,,0.00
5358,28450,99999,201707150020,140.00,6.00,,19.00,,,,,6.20,,,,,,,,,,50.00,48.00,,29.77,,,,,,,,
5359,28450,99999,201707150050,140.00,6.00,,19.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.77,,,,,,,,
5360,28450,99999,201707150100,125.00,6.00,,,,,,,30.90,,,,,0.00,,,,,49.00,47.00,1009.30,,985.00,,,,,,,0.00
5361,28450,99999,201707150120,990.00,6.00,,21.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.80,,,,,,,,
5362,28450,99999,201707150150,990.00,5.00,,,,,,,6.20,,,,,,,,,,50.00,48.00,,29.80,,,,,,,,
5363,28450,99999,201707150200,134.00,6.00,,,,,,,31.20,,,,,0.00,,,,,50.00,47.00,1009.60,,985.40,,,,,,,0.00
5364,28450,99999,201707150220,990.00,5.00,,,,,,,6.20,,,,,,,,,,50.00,48.00,,29.80,,,,,,,,
5365,28450,99999,201707150250,990.00,7.00,,26.00,,,,,6.20,,,,,,,,,,50.00,48.00,,29.80,,,,,,,,
5366,28450,99999,201707150300,142.00,8.00,12.00,,,,,,31.20,,,,,0.00,,,,0.00,51.00,47.00,1009.80,,985.60,,,,,,,0.00
5367,28450,99999,201707150320,990.00,6.00,,28.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.80,,,,,,,,
5368,28450,99999,201707150350,160.00,6.00,,28.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.80,,,,,,,,
5369,28450,99999,201707150400,145.00,8.00,11.00,,,,,,31.20,,,,,0.00,,,,,52.00,47.00,1009.70,,985.60,,,,,,,0.00
5370,28450,99999,201707150420,990.00,6.00,,47.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.80,,,,,,,,
5371,28450,99999,201707150450,170.00,9.00,,49.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.80,,,,,,,,
5372,28450,99999,201707150500,153.00,7.00,,,,,,,31.20,,,,,0.00,,,,,52.00,48.00,1009.80,,985.70,,,,,,,0.00
5373,28450,99999,201707150520,990.00,8.00,,49.00,,,,,6.20,,,,,,,,,,54.00,48.00,,29.80,,,,,,,,
5374,28450,99999,201707150550,990.00,8.00,,17.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.80,,,,,,,,
5375,28450,99999,201707150600,146.00,9.00,14.00,,,,,,31.20,,,,,0.00,,,,0.00,55.00,48.00,1010.00,,986.00,56.00,49.00,,,,,0.00
5376,28450,99999,201707150620,990.00,8.00,,20.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.80,,,,,,,,
5377,28450,99999,201707150650,160.00,9.00,,25.00,,,,,6.20,,,,,,,,,,55.00,50.00,,29.80,,,,,,,,
5378,28450,99999,201707150700,160.00,9.00,14.00,,,,,,29.10,,,,,0.00,,,,,56.00,48.00,1010.00,,986.10,,,,,,,0.00
5379,28450,99999,201707150720,990.00,9.00,,25.00,,,,,6.20,,,,,,,,,,57.00,48.00,,29.83,,,,,,,,
5380,28450,99999,201707150750,990.00,9.00,,46.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.83,,,,,,,,
5381,28450,99999,201707150800,177.00,10.00,14.00,,,,,,31.20,,,,,0.00,,,,,57.00,48.00,1010.20,,986.30,,,,,,,0.00
5382,28450,99999,201707150820,180.00,8.00,,48.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.83,,,,,,,,
5383,28450,99999,201707150850,190.00,9.00,,34.00,,,,,6.20,,,,,,,,,,57.00,48.00,,29.83,,,,,,,,
5384,28450,99999,201707150900,184.00,8.00,13.00,,,,,,31.20,,,,,0.00,,,,0.00,58.00,48.00,1010.30,,986.50,,,,,,,0.00
5385,28450,99999,201707150920,990.00,8.00,,50.00,,,,,6.20,,,,,,,,,,59.00,50.00,,29.83,,,,,,,,
5386,28450,99999,201707150950,990.00,9.00,,42.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.83,,,,,,,,
5387,28450,99999,201707151000,159.00,10.00,13.00,,,,,,30.00,,,,,0.00,,,,,58.00,47.00,1010.50,,986.70,,,,,,,0.00
5388,28450,99999,201707151020,990.00,7.00,,55.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.83,,,,,,,,
5389,28450,99999,201707151050,990.00,8.00,,36.00,,,,,6.20,,,,,,,,,,63.00,50.00,,29.83,,,,,,,,
5390,28450,99999,201707151100,171.00,11.00,16.00,,,,,,31.20,,,,,0.00,,,,,63.00,47.00,1010.40,,986.80,,,,,,,0.00
5391,28450,99999,201707151120,990.00,10.00,,36.00,,,,,6.20,,,,,,,,,,61.00,46.00,,29.83,,,,,,,,
5392,28450,99999,201707151150,210.00,11.00,,48.00,,,,,6.20,,,,,,,,,,61.00,48.00,,29.83,,,,,,,,
5393,28450,99999,201707151200,228.00,10.00,15.00,,,,,,31.10,,,,,0.00,,,,0.00,62.00,47.00,1010.80,,987.10,,,,,,,
5394,28450,99999,201707151220,220.00,14.00,,70.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.85,,,,,,,,
5395,28450,99999,201707151250,230.00,11.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.85,,,,,,,,
5396,28450,99999,201707151300,208.00,7.00,11.00,,,,,,30.20,,,,,0.00,,,,,60.00,48.00,1011.00,,987.20,,,,,,,
5397,28450,99999,201707151320,220.00,11.00,,,,,,,,,,,,,,,,,63.00,46.00,,29.85,,,,,,,,
5398,28450,99999,201707151350,210.00,13.00,,47.00,,,,,6.20,,,,,,,,,,61.00,46.00,,29.85,,,,,,,,
5399,28450,99999,201707151400,194.00,9.00,11.00,,,,,,31.20,,,,,0.00,,,,,60.00,47.00,1011.40,,987.60,,,,,,,
5400,28450,99999,201707151420,190.00,9.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.85,,,,,,,,
5401,28450,99999,201707151450,200.00,11.00,,,,,,,,,,,,,,,,,61.00,46.00,,29.85,,,,,,,,
5402,28450,99999,201707151500,200.00,11.00,16.00,,,,,,30.10,,,,,0.00,,,,0.00,62.00,46.00,1011.30,,987.60,,,,,,,
5403,28450,99999,201707151520,200.00,13.00,,,,,,,,,,,,,,,,,61.00,46.00,,29.85,,,,,,,,
5404,28450,99999,201707151550,200.00,10.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.85,,,,,,,,
5405,28450,99999,201707151600,190.00,11.00,15.00,,,,,,31.20,,,,,0.00,,,,,61.00,46.00,1011.60,,987.90,,,,,,,
5406,28450,99999,201707151620,210.00,13.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.85,,,,,,,,
5407,28450,99999,201707151650,200.00,8.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.88,,,,,,,,
5408,28450,99999,201707151700,194.00,6.00,,,,,,,31.20,,,,,0.00,,,,,59.00,47.00,1011.90,,988.00,,,,,,,
5409,28450,99999,201707151720,190.00,8.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.88,,,,,,,,
5410,28450,99999,201707151750,220.00,9.00,,,,,,,,,,,,,,,,,61.00,46.00,,29.88,,,,,,,,
5411,28450,99999,201707151800,236.00,6.00,,,,,,,31.20,,,,,0.00,,,,0.00,62.00,43.00,1012.00,,988.30,63.00,55.00,,,,,
5412,28450,99999,201707151820,210.00,7.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.88,,,,,,,,
5413,28450,99999,201707151850,210.00,8.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.88,,,,,,,,
5414,28450,99999,201707151900,207.00,6.00,,,,,,,31.20,,,,,0.00,,,,,60.00,47.00,1012.40,,988.60,,,,,,,
5415,28450,99999,201707151920,210.00,6.00,,,,,,,,,,,,,,,,,57.00,48.00,,29.88,,,,,,,,
5416,28450,99999,201707151950,210.00,6.00,,,,,,,,,,,,,,,,,55.00,46.00,,29.88,,,,,,,,
5417,28450,99999,201707152000,203.00,6.00,,,,,,,31.20,,,,,0.00,,,,,58.00,47.00,1013.00,,989.10,,,,,,,
5418,28450,99999,201707152020,220.00,9.00,,,,,,,,,,,,,,,,,55.00,48.00,,29.91,,,,,,,,
5419,28450,99999,201707152050,220.00,9.00,,,,,,,,,,,,,,,,,54.00,48.00,,29.91,,,,,,,,
5420,28450,99999,201707152100,215.00,6.00,,,,,,,31.20,,,,,0.00,,,,0.00,55.00,47.00,1013.30,,989.30,,,,,,,
5421,28450,99999,201707152120,220.00,9.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.91,,,,,,,,
5422,28450,99999,201707152150,220.00,10.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.91,,,,,,,,
5423,28450,99999,201707152200,207.00,5.00,,,,,,,31.20,,,,,0.00,,,,,54.00,47.00,1013.60,,989.40,,,,,,,
5424,28450,99999,201707152220,210.00,10.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.91,,,,,,,,
5425,28450,99999,201707152250,210.00,10.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.91,,,,,,,,
5426,28450,99999,201707152300,214.00,5.00,,,,,,,31.20,,,,,0.00,,,,,52.00,47.00,1013.90,,989.70,,,,,,,
5427,28450,99999,201707152320,220.00,10.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.91,,,,,,,,
5428,28450,99999,201707152350,230.00,10.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.94,,,,,,,,
5429,28450,99999,201707160000,239.00,3.00,,,,,,,31.20,,,,,0.00,,,,0.00,51.00,46.00,1014.30,,990.00,,,,,,,
5430,28450,99999,201707160020,230.00,10.00,,,,,,,,,,,,,,,,,48.00,46.00,,29.94,,,,,,,,
5431,28450,99999,201707160050,220.00,11.00,,,,,,,,,,,,,,,,,48.00,46.00,,29.94,,,,,,,,
5432,28450,99999,201707160100,243.00,4.00,,,,,,,31.20,,,,,0.00,,,,,50.00,46.00,1014.50,,990.20,,,,,,,
5433,28450,99999,201707160120,230.00,10.00,,,,,,,,,,,,,,,,,48.00,46.00,,29.94,,,,,,,,
5434,28450,99999,201707160150,220.00,9.00,,,,,,,,,,,,,,,,,48.00,46.00,,29.94,,,,,,,,
5435,28450,99999,201707160200,212.00,3.00,,,,,,,31.20,,,,,0.00,,,,,50.00,47.00,1014.60,,990.30,,,,,,,
5436,28450,99999,201707160220,210.00,8.00,,,,,,,,,,,,,,,,,48.00,48.00,,29.94,,,,,,,,
5437,28450,99999,201707160250,210.00,8.00,,,,,,,,,,,,,,,,,50.00,48.00,,29.94,,,,,,,,
5438,28450,99999,201707160300,201.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,51.00,47.00,1014.70,,990.40,,,,,,,
5439,28450,99999,201707160320,210.00,8.00,,,,,,,,,,,,,,,,,52.00,48.00,,29.94,,,,,,,,
5440,28450,99999,201707160350,200.00,8.00,,,,,,,,,,,,,,,,,54.00,48.00,,29.94,,,,,,,,
5441,28450,99999,201707160400,193.00,4.00,,,,,,,31.20,,,,,0.00,,,,,54.00,47.00,1014.70,,990.60,,,,,,,
5442,28450,99999,201707160420,200.00,5.00,,,,,,,,,,,,,,,,,55.00,48.00,,29.94,,,,,,,,
5443,28450,99999,201707160450,180.00,5.00,,,,,,,,,,,,,,,,,57.00,48.00,,29.94,,,,,,,,
5444,28450,99999,201707160500,163.00,5.00,,,,,,,31.20,,,,,0.00,,,,,57.00,46.00,1014.60,,990.60,,,,,,,
5445,28450,99999,201707160520,990.00,6.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.94,,,,,,,,
5446,28450,99999,201707160550,990.00,5.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.94,,,,,,,,
5447,28450,99999,201707160600,151.00,7.00,11.00,,,,,,31.20,,,,,0.00,,,,0.00,60.00,47.00,1014.30,,990.50,62.00,49.00,,,,,
5448,28450,99999,201707160620,990.00,8.00,,,,,,,,,,,,,,,,,63.00,48.00,,29.94,,,,,,,,
5449,28450,99999,201707160650,990.00,9.00,,,,,,,,,,,,,,,,,63.00,46.00,,29.94,,,,,,,,
5450,28450,99999,201707160700,188.00,11.00,15.00,,,,,,29.80,,,,,0.00,,,,,63.00,43.00,1014.00,,990.30,,,,,,,
5451,28450,99999,201707160720,990.00,13.00,,,,,,,,,,,,,,,,,63.00,45.00,,29.94,,,,,,,,
5452,28450,99999,201707160750,210.00,15.00,,,,,,,,,,,,,,,,,63.00,45.00,,29.94,,,,,,,,
5453,28450,99999,201707160800,204.00,11.00,16.00,,,,,,31.20,,,,,0.00,,,,,64.00,43.00,1014.00,,990.30,,,,,,,0.00
5454,28450,99999,201707160820,220.00,16.00,,,,,,,,,,,,,,,,,64.00,45.00,,29.94,,,,,,,,
5455,28450,99999,201707160850,200.00,15.00,,,,,,,6.20,,,,,,,,,,64.00,45.00,,29.94,,,,,,,,
5456,28450,99999,201707160900,191.00,14.00,20.00,,,,,,27.00,,,,,0.00,,,,0.00,65.00,40.00,1013.70,,990.10,,,,,,,0.00
5457,28450,99999,201707160920,990.00,14.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.91,,,,,,,,
5458,28450,99999,201707160950,210.00,16.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.91,,,,,,,,
5459,28450,99999,201707161000,196.00,13.00,20.00,,,,,,29.20,,,,,0.00,,,,,66.00,41.00,1013.10,,989.50,,,,,,,
5460,28450,99999,201707161020,990.00,16.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.91,,,,,,,,
5461,28450,99999,201707161050,180.00,13.00,,,,,,,,,,,,,,,,,68.00,45.00,,29.91,,,,,,,,
5462,28450,99999,201707161100,179.00,15.00,24.00,,,,,,27.80,,,,,0.00,,,,,67.00,43.00,1012.80,,989.30,,,,,,,0.00
5463,28450,99999,201707161120,990.00,15.00,,,,,,,6.20,,,,,,,,,,66.00,46.00,,29.91,,,,,,,,
5464,28450,99999,201707161150,990.00,15.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.91,,,,,,,,
5465,28450,99999,201707161200,193.00,17.00,24.00,,,,,,21.10,,,,,0.00,,,,0.00,67.00,43.00,1012.60,,989.10,,,,,,,0.00
5466,28450,99999,201707161220,190.00,15.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.88,,,,,,,,
5467,28450,99999,201707161250,200.00,17.00,,,,,,,,,,,,,,,,,66.00,46.00,,29.88,,,,,,,,
5468,28450,99999,201707161300,184.00,13.00,21.00,,,,,,26.30,,,,,0.00,,,,,67.00,44.00,1012.20,,988.70,,,,,,,0.00
5469,28450,99999,201707161320,190.00,15.00,,,,,,,,,,,,,,,,,68.00,46.00,,29.88,,,,,,,,
5470,28450,99999,201707161350,180.00,14.00,,,,,,,,,,,,,,,,,68.00,43.00,,29.88,,,,,,,,
5471,28450,99999,201707161400,180.00,15.00,21.00,,,,,,31.10,,,,,0.00,,,,,68.00,40.00,1011.70,,988.30,,,,,,,0.00
5472,28450,99999,201707161420,990.00,14.00,25.00,,,,,,,,,,,,,,,,68.00,45.00,,29.88,,,,,,,,
5473,28450,99999,201707161450,190.00,14.00,,,,,,,,,,,,,,,,,70.00,45.00,,29.88,,,,,,,,
5474,28450,99999,201707161500,175.00,15.00,22.00,,,,,,31.20,,,,,0.00,,,,0.00,69.00,43.00,1011.30,,988.00,,,,,,,0.00
5475,28450,99999,201707161520,200.00,17.00,,,,,,,,,,,,,,,,,68.00,43.00,,29.85,,,,,,,,
5476,28450,99999,201707161550,990.00,14.00,,,,,,,,,,,,,,,,,70.00,43.00,,29.85,,,,,,,,
5477,28450,99999,201707161600,189.00,15.00,24.00,,,,,,30.30,,,,,0.00,,,,,68.00,40.00,1010.90,,987.50,,,,,,,0.00
5478,28450,99999,201707161620,990.00,15.00,,,,,,,,,,,,,,,,,66.00,43.00,,29.85,,,,,,,,
5479,28450,99999,201707161650,200.00,13.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.85,,,,,,,,
5480,28450,99999,201707161700,193.00,11.00,17.00,,,,,,31.20,,,,,0.00,,,,,67.00,42.00,1010.70,,987.20,,,,,,,0.00
5481,28450,99999,201707161720,190.00,10.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.83,,,,,,,,
5482,28450,99999,201707161750,170.00,8.00,,,,,,,,,,,,,,,,,66.00,45.00,,29.83,,,,,,,,
5483,28450,99999,201707161800,156.00,8.00,12.00,,,,,,31.20,,,,,0.00,,,,0.00,66.00,43.00,1010.00,,986.50,69.00,60.00,,,,,0.00
5484,28450,99999,201707161820,150.00,5.00,,,,,,,,,,,,,,,,,64.00,45.00,,29.83,,,,,,,,
5485,28450,99999,201707161850,990.00,3.00,,,,,,,,,,,,,,,,,64.00,45.00,,29.80,,,,,,,,
5486,28450,99999,201707161900,125.00,6.00,,,,,,,31.20,,,,,0.00,,,,,63.00,44.00,1009.70,,986.10,,,,,,,0.00
5487,28450,99999,201707161920,140.00,5.00,,,,,,,,,,,,,,,,,63.00,45.00,,29.80,,,,,,,,
5488,28450,99999,201707161950,180.00,8.00,,,,,,,,,,,,,,,,,63.00,46.00,,29.80,,,,,,,,
5489,28450,99999,201707162000,164.00,5.00,,,,,,,31.20,,,,,0.00,,,,,61.00,45.00,1009.60,,986.00,,,,,,,0.00
5490,28450,99999,201707162020,160.00,5.00,,,,,,,,,,,,,,,,,61.00,46.00,,29.80,,,,,,,,
5491,28450,99999,201707162050,190.00,7.00,,,,,,,,,,,,,,,,,59.00,45.00,,29.80,,,,,,,,
5492,28450,99999,201707162100,172.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,60.00,45.00,1009.50,,985.80,,,,,,,0.00
5493,28450,99999,201707162120,140.00,3.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.80,,,,,,,,
5494,28450,99999,201707162150,160.00,6.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.80,,,,,,,,
5495,28450,99999,201707162200,150.00,6.00,,,,,,,31.20,,,,,0.00,,,,,58.00,46.00,1009.50,,985.70,,,,,,,0.00
5496,28450,99999,201707162220,170.00,7.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.80,,,,,,,,
5497,28450,99999,201707162250,170.00,5.00,,,,,,,,,,,,,,,,,57.00,46.00,,29.80,,,,,,,,
5498,28450,99999,201707162300,150.00,4.00,,,,,,,31.20,,,,,0.00,,,,,58.00,46.00,1009.00,,985.20,,,,,,,0.00
5499,28450,99999,201707162320,160.00,3.00,,,,,,,,,,,,,,,,,57.00,46.00,,29.77,,,,,,,,
5500,28450,99999,201707162350,80.00,2.00,,,,,,,,,,,,,,,,,57.00,46.00,,29.77,,,,,,,,
5501,28450,99999,201707170000,96.00,6.00,,,,,,,31.20,,,,,0.00,,,,0.00,56.00,46.00,1008.50,,984.60,,,,,,,
5502,28450,99999,201707170020,80.00,3.00,,,,,,,,,,,,,,,,,55.00,48.00,,29.77,,,,,,,,
5503,28450,99999,201707170050,990.00,1.00,,,,,,,,,,,,,,,,,55.00,46.00,,29.77,,,,,,,,
5504,28450,99999,201707170100,129.00,6.00,,,,,,,31.20,,,,,0.00,,,,,56.00,46.00,1008.30,,984.40,,,,,,,
5505,28450,99999,201707170120,990.00,5.00,,,,,,,,,,,,,,,,,55.00,46.00,,29.74,,,,,,,,
5506,28450,99999,201707170150,990.00,3.00,,,,,,,,,,,,,,,,,55.00,48.00,,29.74,,,,,,,,
5507,28450,99999,201707170200,93.00,6.00,,,,,,,31.20,,,,,0.00,,,,,55.00,47.00,1007.60,,983.70,,,,,,,0.00
5508,28450,99999,201707170220,990.00,3.00,,,,,,,,,,,,,,,,,57.00,48.00,,29.74,,,,,,,,
5509,28450,99999,201707170250,80.00,8.00,,,,,,,,,,,,,,,,,57.00,48.00,,29.71,,,,,,,,
5510,28450,99999,201707170300,92.00,4.00,,,,,,,31.20,,,,,0.00,,,,0.00,58.00,48.00,1006.90,,983.20,,,,,,,
5511,28450,99999,201707170320,990.00,6.00,,,,,,,,,,,,,,,,,57.00,45.00,,29.71,,,,,,,,
5512,28450,99999,201707170350,990.00,5.00,,,,,,,,,,,,,,,,,57.00,46.00,,29.71,,,,,,,,
5513,28450,99999,201707170400,115.00,7.00,11.00,,,,,,31.00,,,,,0.00,,,,,58.00,45.00,1006.40,,982.70,,,,,,,
5514,28450,99999,201707170420,990.00,7.00,,,,,,,,,,,,,,,,,57.00,46.00,,29.71,,,,,,,,
5515,28450,99999,201707170450,990.00,5.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.71,,,,,,,,
5516,28450,99999,201707170500,161.00,4.00,,,,,,,31.20,,,,,0.00,,,,,59.00,47.00,1006.00,,982.40,,,,,,,
5517,28450,99999,201707170520,990.00,5.00,,,,,,,,,,,,,,,,,59.00,46.00,,29.68,,,,,,,,
5518,28450,99999,201707170550,990.00,5.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.68,,,,,,,,
5519,28450,99999,201707170600,103.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,61.00,49.00,1005.10,,981.50,66.00,55.00,,,,,0.00
5520,28450,99999,201707170620,990.00,3.00,,,,,,,,,,,,,,,,,63.00,50.00,,29.65,,,,,,,,
5521,28450,99999,201707170650,990.00,7.00,,,,,,,,,,,,,,,,,68.00,50.00,,29.65,,,,,,,,
5522,28450,99999,201707170700,144.00,11.00,20.00,,,,,,30.00,,,,,0.00,,,,,68.00,47.00,1004.00,,980.80,,,,,,,0.00
5523,28450,99999,201707170720,990.00,10.00,24.00,,,,,,,,,,,,,,,,68.00,46.00,,29.65,,,,,,,,
5524,28450,99999,201707170750,990.00,11.00,,,,,,,,,,,,,,,,,66.00,46.00,,29.65,,,,,,,,
5525,28450,99999,201707170800,134.00,10.00,19.00,,,,,,31.20,,,,,0.00,,,,,67.00,46.00,1003.90,,980.60,,,,,,,0.00
5526,28450,99999,201707170820,990.00,9.00,,,,,,,,,,,,,,,,,70.00,48.00,,29.65,,,,,,,,
5527,28450,99999,201707170850,990.00,10.00,,,,,,,,,,,,,,,,,70.00,46.00,,29.62,,,,,,,,
